Wandb run started
Optimizers Created
Dataloader reset
Beginning Training
====================================================================================================
Model Parameters: 32.1M
{'d_model': 256, 'n_heads': 8, 'n_layers': 8, 'vocab_size': 50304, 'seq_len': 128, 'r': 4, 'p': 2, 'max_steps': 1000000, 'batch_size': 32, 'adam_lr': 0.0003, 'muon_lr': 3e-06}
====================================================================================================
out_proj.weight tensor(0.2796, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1206, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(6.5150, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5132, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(163.2834, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2643, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.2658, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.9239, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.0955, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0464, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3126, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.0468, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6450, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.3069, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.2565, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5813, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.2337, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.8688, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(2.4615, device='cuda:0')
step 3160 | loss 6.9928 | norm 5.3713 | time 1052.5784ms
decoder_stack.0.attn.wq.weight tensor(7.0040, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.8891, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1546, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.4831, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(19.0856, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1426, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.9875, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.2071, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.6364, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.5868, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.4246, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.0790, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.3124, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.4518, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3659, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.5564, device='cuda:0')
out_proj.weight tensor(0.6344, device='cuda:0')
out_proj.weight tensor(1.0035, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.4796, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0106, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.8277, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.1256, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.8574, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.3422, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3072, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5093, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4418, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(1.2991, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(1.7417, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(0.9772, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.4009, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4827, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.5769, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0559, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.4087, device='cuda:0')
decoder_stack.3.attn.wq.weight tensor(8.5405, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.6204, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3354, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6303, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.1851, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.7563, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2827, device='cuda:0')
decoder_stack.2.attn.wq.weight tensor(10.8250, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8580, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.2332, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.5982, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3199, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.2661, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.5207, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.0734, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6357, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(14.3695, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0439, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6043, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.9453, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(6.2790, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.0527, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6050, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.4415, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.0430, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.9471, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7689, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6625, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.8675, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.4324, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3381, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.5179, device='cuda:0')
decoder_stack.3.attn.wq.weight tensor(3.0512, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1084, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.9133, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.1391, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.2110, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.0159, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2586, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.1544, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.4928, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.5358, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0705, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5704, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.8144, device='cuda:0')
step 3170 | loss 6.6631 | norm 1.9193 | time 1338.2583ms
decoder_stack.0.attn.wq.weight tensor(11.9421, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.9724, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2132, device='cuda:0')
decoder_stack.4.attn.wq.weight tensor(1.9991, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.5718, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(19.0824, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.7794, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.6522, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.7379, device='cuda:0')
out_proj.weight tensor(0.9694, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.9341, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.3418, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.5139, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2179, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0311, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6861, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2346, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.2866, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(5.6540, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(2.8412, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.1926, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1563, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.8178, device='cuda:0')
out_proj.weight tensor(1.0433, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0488, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.0690, device='cuda:0')
out_proj.weight tensor(1.0979, device='cuda:0')
out_proj.weight tensor(1.1611, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4062, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7716, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(5.0631, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3743, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.0076, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(2.4954, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(0.8016, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.4644, device='cuda:0')
out_proj.weight tensor(0.8248, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5825, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3382, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(33.4303, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.2831, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.9082, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(43.4730, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7326, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.4201, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.2803, device='cuda:0')
decoder_stack.3.attn.wq.weight tensor(2.5541, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8406, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.3041, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5041, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9839, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.7661, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1358, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.6170, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(15.2730, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.1298, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0624, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(1.9387, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(18.7232, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(35.7239, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0041, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7662, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6825, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.9202, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8356, device='cuda:0')
decoder_stack.4.attn.wq.weight tensor(1.5649, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.8251, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.1880, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.4547, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7593, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(1.1686, device='cuda:0')
decoder_stack.2.attn.wq.weight tensor(4.7514, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.6007, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6349, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.4995, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0013, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6595, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1007, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.8414, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(0.7882, device='cuda:0')
step 3180 | loss 6.7218 | norm 1.5973 | time 1044.2429ms
decoder_stack.0.attn.wq.weight tensor(6.5572, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.5090, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.1522, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.4807, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.5685, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.4984, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0276, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0216, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.8240, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3526, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.5879, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2668, device='cuda:0')
out_proj.weight tensor(1.0369, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.9040, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.1465, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.6471, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.0759, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.6245, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.3753, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7070, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.3333, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.8857, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5140, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.4972, device='cuda:0')
decoder_stack.3.attn.wq.weight tensor(1.7863, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.9198, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0428, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.6191, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(3.4556, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3388, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6584, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2591, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.4438, device='cuda:0')
decoder_stack.4.attn.wq.weight tensor(2.7302, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2938, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0101, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.2886, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.3111, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7277, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(15.0574, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8022, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.2458, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6086, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1386, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.8153, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.5602, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.8484, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3087, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0007, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.7841, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.7835, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3815, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1165, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.7308, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10.3049, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(59.1763, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(1.6173, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0656, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6288, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4192, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.1326, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.6356, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4166, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3161, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(28.8190, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1697, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.5307, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.8637, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.3071, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.9787, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1050, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.7667, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3889, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.8051, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3320, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.2875, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.2535, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(25.1708, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.4583, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(29.2157, device='cuda:0')
step 3190 | loss 6.8106 | norm 33.2336 | time 1047.0581ms
decoder_stack.0.attn.wq.weight tensor(1.1569, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(16.1311, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.4073, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7396, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.5839, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1617, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0016, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1009, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4428, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6944, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.6228, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.9935, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.5606, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8749, device='cuda:0')
decoder_stack.3.attn.wq.weight tensor(2.8093, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.5542, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.9958, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.1933, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9682, device='cuda:0')
out_proj.weight tensor(0.7612, device='cuda:0')
out_proj.weight tensor(1.0114, device='cuda:0')
decoder_stack.3.attn.wq.weight tensor(4.1857, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3370, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.7716, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.0771, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6263, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.0237, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10.3731, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.0900, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.4021, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4855, device='cuda:0')
decoder_stack.3.attn.wq.weight tensor(2.0649, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.5139, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.8319, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.7144, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.4211, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.1132, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0972, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.8868, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.6361, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3730, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.0215, device='cuda:0')
decoder_stack.2.attn.wq.weight tensor(3.9404, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(31.0294, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.7458, device='cuda:0')
out_proj.weight tensor(1.0319, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1390, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(1.9565, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.4931, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3432, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6242, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6069, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1812, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.8718, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(18.1210, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(17.5783, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(5.1985, device='cuda:0')
decoder_stack.2.attn.wq.weight tensor(3.3446, device='cuda:0')
decoder_stack.2.attn.wq.weight tensor(5.4082, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.7892, device='cuda:0')
decoder_stack.2.attn.wq.weight tensor(1.9327, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.0438, device='cuda:0')
decoder_stack.2.attn.wq.weight tensor(5.0980, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.9215, device='cuda:0')
out_proj.weight tensor(1.0577, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3735, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4916, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(19.4378, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1985, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.2308, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.4993, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.4745, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(15.3918, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(4.8692, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.3343, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(10.5093, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4902, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.4306, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.1558, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2421, device='cuda:0')
step 3200 | loss 6.4463 | norm 2.6597 | time 1064.7614ms
decoder_stack.0.attn.wq.weight tensor(39.9815, device='cuda:0')
decoder_stack.3.attn.wq.weight tensor(1.9694, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.4092, device='cuda:0')
decoder_stack.3.attn.wq.weight tensor(2.1974, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0752, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0174, device='cuda:0')
decoder_stack.4.attn.wq.weight tensor(2.6036, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(3.1068, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.2120, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.7398, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.1952, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(24.4532, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.9412, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.7787, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.9288, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1935, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.9276, device='cuda:0')
decoder_stack.3.attn.wq.weight tensor(3.9040, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.5389, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.6032, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.6158, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.1448, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.3934, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.3708, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.1061, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8086, device='cuda:0')
decoder_stack.2.attn.wq.weight tensor(3.9139, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.2034, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.1962, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(35.9549, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8624, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4898, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3059, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.0297, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1120, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.4144, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0754, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5813, device='cuda:0')
out_proj.weight tensor(0.8992, device='cuda:0')
out_proj.weight tensor(1.0503, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4236, device='cuda:0')
out_proj.weight tensor(1.1253, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.1413, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(33.0139, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.5351, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.1096, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6371, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.3912, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.8613, device='cuda:0')
decoder_stack.4.attn.wq.weight tensor(1.5679, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4989, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.8420, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6306, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.2372, device='cuda:0')
decoder_stack.3.attn.wq.weight tensor(3.1759, device='cuda:0')
