Wandb run started
Optimizers Created
Dataloader reset
Beginning Training
====================================================================================================
Model Parameters: 32.1M
{'d_model': 256, 'n_heads': 8, 'n_layers': 8, 'vocab_size': 50304, 'seq_len': 128, 'r': 4, 'p': 2, 'max_steps': 1000000, 'batch_size': 32, 'adam_lr': 0.0003, 'muon_lr': 3e-06}
====================================================================================================
out_proj.weight tensor(0.6374, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(54.1981, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.9917, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.8887, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(15.7646, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(31.5296, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(36.9127, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(67.4787, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(36.8453, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(45.2535, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(35.4354, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(8.2645, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.9093, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(11.0148, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10.8058, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(18.1151, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(324.4098, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(91.7325, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(40.7740, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(167.0747, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(14.9231, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0525, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.2935, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(14.4360, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(23.9495, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(80.5915, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(4.5051, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.5202, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(9.9514, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(75.7554, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.6617, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(25.1997, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(19.1258, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(384.1089, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10.9381, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(37.8856, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.8377, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(26.9723, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(4.7773, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(8.4166, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(21.9138, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(8.3024, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(67.8758, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.6763, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(15.9057, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(16.4808, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(36.6147, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(63.1100, device='cuda:0')
step 150 | loss 8.5792 | norm 101.9212 | time 1119.2117ms
decoder_stack.0.attn.wq.weight tensor(4.6311, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(5.8105, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(133.7947, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.9275, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(8.8974, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(10.8160, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(20.2991, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(4.0556, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(120.3117, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(187.2123, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(15.2728, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(5.2831, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.0054, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(17.1813, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.0185, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.8449, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10.7103, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(14.1700, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(67.7332, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(2.0221, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(27.0022, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(32.2913, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(16.2022, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(21.3338, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(6.7310, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(11.8189, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.3212, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(12.4931, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10.9668, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.5812, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10.1127, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(87.4051, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.5839, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(22.2648, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(23.1235, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(3.2011, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(1375.8652, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(38.2832, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(23.7613, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(36.7849, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(83.9606, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(6.3445, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.5315, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(93.1782, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(9.4289, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(15.2263, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(123.5722, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(31.2639, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(248.6039, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(20.6254, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(21.4040, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(9.9291, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(13.7788, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1257.2759, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(61.6569, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.0420, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.2539, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(37.2670, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(35.9301, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1633.8306, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(25.1594, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(89.3967, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.6782, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(48.7746, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(66.1733, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(91.5536, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(58.6029, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(15.0284, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(14.7061, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(20.9997, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(10.5054, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(134.3764, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.3621, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.3627, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.4321, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(99.7849, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.1598, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.5745, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(31.6060, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(7.5872, device='cuda:0')
step 160 | loss 8.4586 | norm 17.2560 | time 1147.8491ms
decoder_stack.0.attn.wq.weight tensor(21.9943, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(15.5283, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(29.7553, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(148.3549, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(14.2763, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(38.0311, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(6.0437, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(4.5976, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.5596, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(447.0586, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(8.1638, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(5.0531, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(94.1612, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.0699, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(18.7282, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(15.1050, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(7.4469, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(21.2905, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(336.0501, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(88.5019, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.4142, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(20.2199, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(15.6489, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(15.1724, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(21.1461, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(600.6635, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.6845, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(12.1608, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.2351, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(1.8916, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(7.6415, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(101.1565, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(4.0154, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.4541, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(112.3987, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(14.7271, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(69.5282, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(14.3482, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(3.9859, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(10.3878, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(7.2690, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(24.8322, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(3.1802, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(2.5714, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(13.4040, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(6.4872, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(46.1436, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.2492, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.0807, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(69.5665, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(10.2955, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(31.6997, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(5.0386, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1372.9384, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(4.5035, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(1296.7577, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(273.5518, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(19.7745, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(522.4088, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(37.4904, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.9803, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.7697, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(19.8431, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(13.9555, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(46.5377, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(311.7409, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(44.5027, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(42.7701, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(19.6065, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7648, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(7.2062, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(15.6731, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(53.8474, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(62.7611, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(231.2920, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(4.2980, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(19.8573, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(56.6644, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(44.5699, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(20.0832, device='cuda:0')
step 170 | loss 8.3840 | norm 40.3485 | time 1205.3845ms
decoder_stack.0.attn.wq.weight tensor(36.6693, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(516.5009, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(8.4667, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(6.6675, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(36.3495, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10.2699, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(17.6671, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(58.5985, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(6.5055, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.3086, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(14.4696, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(8.4215, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(19.3782, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(42.1902, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(22.6385, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(14.6393, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(5.7084, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.4366, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(26.8969, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(8.9361, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(16.9119, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(13.6796, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(18.3370, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(56.5452, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.7789, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(47.1941, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(47.1472, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(30.9310, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.9475, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(14.8610, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(19.7563, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(4.9283, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(198.1479, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(50.6752, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(45.8570, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.4314, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(9.6806, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(37.8272, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.4538, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.8698, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(63.3173, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(28.0071, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(27.8317, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.1367, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.4557, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(160.3541, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(22.1778, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.0964, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(12.0448, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.7459, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.4531, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(7.3067, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(949.3688, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(25.5671, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(14.4379, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(9.2740, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.3786, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(9.3083, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.7868, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(35.5295, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(14.3002, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(202.1409, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(40.7002, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(22.9164, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10.8340, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(22.1682, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(7.0068, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(24.9452, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(4.2524, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(46.9726, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(26.0183, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(1228.7949, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(24.0124, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(5.2467, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(7.7997, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(17.8449, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1328.2847, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.8073, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(20.4470, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(75.4448, device='cuda:0')
step 180 | loss 8.5387 | norm 150.5022 | time 1169.2517ms
decoder_stack.0.attn.wq.weight tensor(24.6737, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(27.1459, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(8.4410, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(145.6777, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(20.2119, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(156.2601, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(160.6505, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(82.6633, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(68.6061, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(6.9150, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(107.7032, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.2767, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.6426, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(4.0410, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.1860, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(95.7473, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(43.3167, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(5.0687, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(448.8440, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(18.1721, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(471.6964, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(75.0733, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(6.5539, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(9.2411, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(36.3882, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(43.8514, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(25.5787, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.6634, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(14.8894, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.2454, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.1903, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(20.4765, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(7.5231, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(7.2550, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(60.8886, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.4089, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(13.2280, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.8948, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(181.6054, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(6.6510, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(74.6407, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(8.3431, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.7494, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.4069, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.8513, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(22.0146, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(90.2799, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.0147, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.7785, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(22.1408, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(4.7935, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.4745, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.5137, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(18.7411, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(62.0355, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.2124, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.7092, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(25.0624, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(23.8060, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(495.2486, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(5.6039, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.1225, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(909.2029, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(24.2740, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.4083, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.7549, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(8.4156, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10.1701, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(76.7904, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(8.3935, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(17.0971, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(12.4721, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(51.6864, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(24.8530, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(53.3666, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.1258, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(17.6398, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(5.7382, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.3844, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(136.4527, device='cuda:0')
step 190 | loss 8.6133 | norm 266.8603 | time 1142.2029ms
decoder_stack.0.attn.wk.weight tensor(3.8755, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.2842, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(317.4075, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.4227, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.1665, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(2.3788, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(8.4199, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(5.4903, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(21.9485, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10.5076, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(14.3724, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(340.8907, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(59.6103, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(61.7925, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.8774, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(15.8676, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(45.0901, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(146.4822, device='cuda:0')
decoder_stack.0.mlp.l2.weight tensor(22.8511, device='cuda:0')
